요일구분,호선,역명,상하구분,시간대,혼잡도,시간
일요일,1,시청,상선,14시00분,34.9,14.0
일요일,1,서울역,상선,14시00분,36.4,14.0
일요일,1,청량리,하선,14시00분,27.7,14.0
일요일,1,제기동,하선,14시00분,30.0,14.0
일요일,1,신설동,하선,14시00분,32.0,14.0
일요일,1,동묘앞,하선,14시00분,40.4,14.0
일요일,1,동대문,하선,14시00분,40.2,14.0
일요일,1,종로5가,하선,14시00분,42.1,14.0
일요일,1,종로3가,하선,14시00분,36.0,14.0
일요일,1,종각,하선,14시00분,36.5,14.0
일요일,1,시청,하선,14시00분,37.7,14.0
일요일,1,서울역,하선,14시00분,39.5,14.0
일요일,2,뚝섬,외선,14시00분,26.0,14.0
일요일,2,한양대,외선,14시00분,26.4,14.0
일요일,2,왕십리,외선,14시00분,36.3,14.0
일요일,2,상왕십리,외선,14시00분,39.8,14.0
일요일,2,신당,외선,14시00분,39.2,14.0
일요일,2,동대문역사문화공원,외선,14시00분,35.7,14.0
일요일,2,을지로4가,외선,14시00분,33.9,14.0
일요일,2,을지로3가,외선,14시00분,39.4,14.0
일요일,2,을지로입구,외선,14시00분,40.9,14.0
일요일,2,시청,외선,14시00분,43.0,14.0
일요일,2,충정로,외선,14시00분,35.4,14.0
일요일,2,아현,외선,14시00분,34.6,14.0
일요일,2,이대,외선,14시00분,32.9,14.0
일요일,2,신촌(지하),외선,14시00분,40.6,14.0
일요일,2,홍대입구,외선,14시00분,11.0,14.0
일요일,2,합정,외선,14시00분,11.4,14.0
일요일,2,당산,외선,14시00분,11.0,14.0
일요일,2,영등포구청,외선,14시00분,9.4,14.0
일요일,2,문래,외선,14시00분,9.3,14.0
일요일,2,신도림,외선,14시00분,5.7,14.0
일요일,2,대림,외선,14시00분,5.7,14.0
일요일,2,구로디지털단지,외선,14시00분,6.8,14.0
일요일,2,신대방,외선,14시00분,6.9,14.0
일요일,2,신림,외선,14시00분,7.6,14.0
일요일,2,봉천,외선,14시00분,8.0,14.0
일요일,2,서울대입구,외선,14시00분,15.9,14.0
일요일,2,낙성대,외선,14시00분,20.7,14.0
일요일,2,사당,외선,14시00분,27.0,14.0
일요일,2,방배,외선,14시00분,26.6,14.0
일요일,2,서초,외선,14시00분,26.0,14.0
일요일,2,교대,외선,14시00분,19.8,14.0
일요일,2,강남,외선,14시00분,22.1,14.0
일요일,2,역삼,외선,14시00분,22.3,14.0
일요일,2,선릉,외선,14시00분,18.7,14.0
일요일,2,삼성,외선,14시00분,18.7,14.0
일요일,2,종합운동장,외선,14시00분,19.7,14.0
일요일,2,잠실새내,외선,14시00분,20.6,14.0
일요일,2,잠실,외선,14시00분,23.6,14.0
일요일,2,잠실나루,외선,14시00분,24.1,14.0
일요일,2,강변,외선,14시00분,25.3,14.0
일요일,2,구의,외선,14시00분,24.1,14.0
일요일,2,건대입구,외선,14시00분,27.4,14.0
일요일,2,성수,외선,14시00분,25.8,14.0
일요일,2,성수,외선,14시00분,10.2,14.0
일요일,2,용답,외선,14시00분,9.9,14.0
일요일,2,신답,외선,14시00분,9.5,14.0
일요일,2,용두,외선,14시00분,7.7,14.0
일요일,2,신설동,외선,14시00분,0.0,14.0
일요일,2,까치산,외선,14시00분,10.9,14.0
일요일,2,신정네거리,외선,14시00분,14.9,14.0
일요일,2,양천구청,외선,14시00분,17.2,14.0
일요일,2,도림천,외선,14시00분,17.4,14.0
일요일,2,신도림,외선,14시00분,0.0,14.0
일요일,2,뚝섬,내선,14시00분,34.2,14.0
일요일,2,한양대,내선,14시00분,33.7,14.0
일요일,2,왕십리,내선,14시00분,33.9,14.0
일요일,2,상왕십리,내선,14시00분,40.7,14.0
일요일,2,신당,내선,14시00분,48.6,14.0
일요일,2,동대문역사문화공원,내선,14시00분,46.1,14.0
일요일,2,을지로4가,내선,14시00분,37.7,14.0
일요일,2,을지로3가,내선,14시00분,36.0,14.0
일요일,2,을지로입구,내선,14시00분,39.9,14.0
일요일,2,시청,내선,14시00분,41.9,14.0
일요일,2,충정로,내선,14시00분,43.3,14.0
일요일,2,아현,내선,14시00분,43.1,14.0
일요일,2,이대,내선,14시00분,47.2,14.0
일요일,2,신촌(지하),내선,14시00분,47.0,14.0
일요일,2,홍대입구,내선,14시00분,43.3,14.0
일요일,2,합정,내선,14시00분,43.6,14.0
일요일,2,당산,내선,14시00분,55.6,14.0
일요일,2,영등포구청,내선,14시00분,51.9,14.0
일요일,2,문래,내선,14시00분,48.1,14.0
일요일,2,신도림,내선,14시00분,41.0,14.0
일요일,2,대림,내선,14시00분,31.6,14.0
일요일,2,구로디지털단지,내선,14시00분,29.9,14.0
일요일,2,신대방,내선,14시00분,25.3,14.0
일요일,2,신림,내선,14시00분,23.9,14.0
일요일,2,봉천,내선,14시00분,22.6,14.0
일요일,2,서울대입구,내선,14시00분,21.2,14.0
일요일,2,낙성대,내선,14시00분,23.8,14.0
일요일,2,사당,내선,14시00분,23.3,14.0
일요일,2,방배,내선,14시00분,26.2,14.0
일요일,2,서초,내선,14시00분,27.5,14.0
일요일,2,교대,내선,14시00분,30.0,14.0
일요일,2,강남,내선,14시00분,29.7,14.0
일요일,2,역삼,내선,14시00분,28.1,14.0
일요일,2,선릉,내선,14시00분,30.4,14.0
일요일,2,삼성,내선,14시00분,28.0,14.0
일요일,2,종합운동장,내선,14시00분,27.7,14.0
일요일,2,잠실새내,내선,14시00분,29.1,14.0
일요일,2,잠실,내선,14시00분,30.5,14.0
일요일,2,잠실나루,내선,14시00분,32.6,14.0
일요일,2,강변,내선,14시00분,29.0,14.0
일요일,2,구의,내선,14시00분,29.1,14.0
일요일,2,건대입구,내선,14시00분,28.7,14.0
일요일,2,성수,내선,14시00분,31.1,14.0
일요일,2,성수,내선,14시00분,0.0,14.0
일요일,2,용답,내선,14시00분,20.1,14.0
일요일,2,신답,내선,14시00분,21.1,14.0
일요일,2,용두,내선,14시00분,20.6,14.0
일요일,2,신설동,내선,14시00분,17.9,14.0
일요일,2,까치산,내선,14시00분,0.0,14.0
일요일,2,신정네거리,내선,14시00분,10.8,14.0
일요일,2,양천구청,내선,14시00분,13.0,14.0
일요일,2,도림천,내선,14시00분,15.2,14.0
일요일,2,신도림,내선,14시00분,15.3,14.0
일요일,3,지축,상선,14시00분,30.0,14.0
일요일,3,구파발,상선,14시00분,18.6,14.0
일요일,3,연신내,상선,14시00분,19.5,14.0
일요일,3,불광,상선,14시00분,22.6,14.0
일요일,3,녹번,상선,14시00분,23.1,14.0
일요일,3,홍제,상선,14시00분,23.3,14.0
일요일,3,무악재,상선,14시00분,24.6,14.0
일요일,3,독립문,상선,14시00분,25.4,14.0
일요일,3,경복궁,상선,14시00분,26.2,14.0
일요일,3,안국,상선,14시00분,35.7,14.0
일요일,3,종로3가,상선,14시00분,44.5,14.0
일요일,3,을지로3가,상선,14시00분,34.5,14.0
일요일,3,충무로,상선,14시00분,32.7,14.0
일요일,3,동대입구,상선,14시00분,34.3,14.0
일요일,3,약수,상선,14시00분,34.0,14.0
일요일,3,금호,상선,14시00분,38.0,14.0
일요일,3,옥수,상선,14시00분,36.0,14.0
일요일,3,압구정,상선,14시00분,38.2,14.0
일요일,3,신사,상선,14시00분,37.5,14.0
일요일,3,잠원,상선,14시00분,31.1,14.0
일요일,3,고속터미널,상선,14시00분,31.1,14.0
일요일,3,교대,상선,14시00분,32.3,14.0
일요일,3,남부터미널,상선,14시00분,28.4,14.0
일요일,3,양재,상선,14시00분,24.4,14.0
일요일,3,매봉,상선,14시00분,18.7,14.0
일요일,3,도곡,상선,14시00분,17.7,14.0
일요일,3,대치,상선,14시00분,14.4,14.0
일요일,3,학여울,상선,14시00분,12.7,14.0
일요일,3,대청,상선,14시00분,10.9,14.0
일요일,3,일원,상선,14시00분,9.5,14.0
일요일,3,수서,상선,14시00분,8.3,14.0
일요일,3,가락시장,상선,14시00분,8.2,14.0
일요일,3,경찰병원,상선,14시00분,5.6,14.0
일요일,3,오금,상선,14시00분,4.3,14.0
일요일,3,지축,하선,14시00분,37.1,14.0
일요일,3,구파발,하선,14시00분,26.2,14.0
일요일,3,연신내,하선,14시00분,22.3,14.0
일요일,3,불광,하선,14시00분,27.0,14.0
일요일,3,녹번,하선,14시00분,29.1,14.0
일요일,3,홍제,하선,14시00분,35.9,14.0
일요일,3,무악재,하선,14시00분,36.5,14.0
일요일,3,독립문,하선,14시00분,38.0,14.0
일요일,3,경복궁,하선,14시00분,40.5,14.0
일요일,3,안국,하선,14시00분,45.7,14.0
일요일,3,종로3가,하선,14시00분,35.7,14.0
일요일,3,을지로3가,하선,14시00분,33.0,14.0
일요일,3,충무로,하선,14시00분,35.3,14.0
일요일,3,동대입구,하선,14시00분,34.2,14.0
일요일,3,약수,하선,14시00분,36.1,14.0
일요일,3,금호,하선,14시00분,34.5,14.0
일요일,3,옥수,하선,14시00분,36.4,14.0
일요일,3,압구정,하선,14시00분,35.7,14.0
일요일,3,신사,하선,14시00분,32.8,14.0
일요일,3,잠원,하선,14시00분,33.0,14.0
일요일,3,고속터미널,하선,14시00분,33.2,14.0
일요일,3,교대,하선,14시00분,27.6,14.0
일요일,3,남부터미널,하선,14시00분,19.8,14.0
일요일,3,양재,하선,14시00분,15.2,14.0
일요일,3,매봉,하선,14시00분,14.3,14.0
일요일,3,도곡,하선,14시00분,12.8,14.0
일요일,3,대치,하선,14시00분,12.0,14.0
일요일,3,학여울,하선,14시00분,10.4,14.0
일요일,3,대청,하선,14시00분,9.7,14.0
일요일,3,일원,하선,14시00분,8.6,14.0
일요일,3,수서,하선,14시00분,7.7,14.0
일요일,3,가락시장,하선,14시00분,4.4,14.0
일요일,3,경찰병원,하선,14시00분,3.6,14.0
일요일,3,오금,하선,14시00분,0.0,14.0
일요일,4,당고개,상선,14시00분,3.7,14.0
일요일,4,상계,상선,14시00분,4.8,14.0
일요일,4,노원,상선,14시00분,7.3,14.0
일요일,4,창동,상선,14시00분,12.1,14.0
일요일,4,쌍문,상선,14시00분,16.7,14.0
일요일,4,수유,상선,14시00분,17.5,14.0
일요일,4,미아,상선,14시00분,19.1,14.0
일요일,4,미아삼거리,상선,14시00분,19.8,14.0
일요일,4,길음,상선,14시00분,20.8,14.0
일요일,4,성신여대입구,상선,14시00분,20.2,14.0
일요일,4,한성대입구,상선,14시00분,21.9,14.0
일요일,4,혜화,상선,14시00분,22.8,14.0
일요일,4,동대문,상선,14시00분,33.9,14.0
일요일,4,동대문역사문화공원,상선,14시00분,35.1,14.0
일요일,4,충무로,상선,14시00분,34.2,14.0
일요일,4,명동,상선,14시00분,34.2,14.0
일요일,4,회현,상선,14시00분,35.6,14.0
일요일,4,서울역,상선,14시00분,34.6,14.0
일요일,4,숙대입구,상선,14시00분,26.3,14.0
일요일,4,삼각지,상선,14시00분,27.2,14.0
일요일,4,신용산,상선,14시00분,29.7,14.0
일요일,4,이촌,상선,14시00분,31.3,14.0
일요일,4,동작,상선,14시00분,31.2,14.0
일요일,4,총신대입구,상선,14시00분,38.0,14.0
일요일,4,사당,상선,14시00분,40.5,14.0
일요일,4,남태령,상선,14시00분,51.0,14.0
일요일,4,당고개,하선,14시00분,8.2,14.0
일요일,4,상계,하선,14시00분,12.9,14.0
일요일,4,노원,하선,14시00분,15.8,14.0
일요일,4,창동,하선,14시00분,24.1,14.0
일요일,4,쌍문,하선,14시00분,26.0,14.0
일요일,4,수유,하선,14시00분,28.6,14.0
일요일,4,미아,하선,14시00분,30.1,14.0
일요일,4,미아삼거리,하선,14시00분,31.3,14.0
일요일,4,길음,하선,14시00분,33.9,14.0
일요일,4,성신여대입구,하선,14시00분,36.0,14.0
일요일,4,한성대입구,하선,14시00분,38.2,14.0
일요일,4,혜화,하선,14시00분,41.1,14.0
일요일,4,동대문,하선,14시00분,43.2,14.0
일요일,4,동대문역사문화공원,하선,14시00분,37.6,14.0
