호선명,지하철역,role,lat,lng,business_place,residential_place,mixed_place,place,dist
3호선,매봉,other,37.48681417054527,127.04593830256536,-1,-1,-1,-1,
3호선,무악재,other,37.58251450617984,126.95045380750116,-1,-1,-1,-1,
3호선,불광,other,37.61117376260042,126.92958881062188,-1,-1,-1,-1,
3호선,수서,residential,37.48728809788657,127.10169494325598,-1,0,-1,4,11442.131684120508
3호선,신사,other,37.51651630281475,127.02051749096624,-1,-1,-1,-1,
3호선,안국,other,37.57622646659184,126.98515892357796,-1,-1,-1,-1,
3호선,압구정,business,37.52645630674276,127.02879828727367,0,-1,-1,0,2332.0876519574194
3호선,약수,other,37.55486270741788,127.01091782508676,-1,-1,-1,-1,
3호선,양재(서초구청),business,37.48402826324271,127.0346411415171,0,-1,-1,0,2498.331548876985
3호선,연신내,residential,37.61916046901461,126.92086949978284,-1,1,-1,5,5930.719599191173
3호선,오금,other,37.50218689254858,127.12788866659848,-1,-1,-1,-1,
3호선,옥수,other,37.5412147984679,127.01783563756656,-1,-1,-1,-1,
3호선,을지로3가,business,37.566147936268656,126.99099170395571,2,-1,-1,2,1573.708382832916
3호선,일원,other,37.48415492101992,127.0838412402037,-1,-1,-1,-1,
3호선,잠원,other,37.512905604379725,127.01178638399094,-1,-1,-1,-1,
3호선,종로3가,business,37.57123768590535,126.9921282612262,2,-1,-1,2,2007.7142225588939
3호선,지축,other,37.64811400000001,126.913746,-1,-1,-1,-1,
3호선,충무로,business,37.56134894018797,126.99338924584126,2,-1,-1,2,1569.4454071197288
3호선,학여울,other,37.49648060445571,127.0708555580116,-1,-1,-1,-1,
3호선,홍제,other,37.58899211178838,126.94391952951024,-1,-1,-1,-1,
4호선,길음,other,37.60351795671336,127.0251180801966,-1,-1,-1,-1,
4호선,남태령,other,37.46466417956047,126.98854297431376,-1,-1,-1,-1,
4호선,노원,residential,37.655812595354526,127.06218852394072,-1,0,-1,4,7774.856912633337
4호선,동대문,other,37.57110593971035,127.00976666369658,-1,-1,-1,-1,
4호선,동대문역사문화공원(DDP),other,37.565682,127.008953,-1,-1,-1,-1,
4호선,동작(현충원),other,37.5033968337691,126.9763089415038,-1,-1,-1,-1,
4호선,명동,other,37.5609892,126.9861868,-1,-1,-1,-1,
4호선,미아(서울사이버대학),other,37.62737617229928,127.02597077208516,-1,-1,-1,-1,
4호선,미아사거리,residential,37.61399749665199,127.03024655194892,-1,0,-1,4,4354.48502460439
4호선,불암산,other,37.67026,127.079011,-1,-1,-1,-1,
4호선,사당,mixed,37.48438406278047,126.97403280543422,-1,-1,1,10,2425.354776869104
4호선,삼각지(전쟁기념관),other,37.5369869,126.9771015,-1,-1,-1,-1,
4호선,상계,other,37.67299089999999,127.0703498,-1,-1,-1,-1,
4호선,서울역,business,37.55566267132654,126.9723995344906,2,-1,-1,2,446.55517688550214
4호선,성신여대입구(돈암),other,37.592481949520426,127.01655028030102,-1,-1,-1,-1,
4호선,수유(강북구청),residential,37.63823406870083,127.02611923318312,-1,0,-1,4,6737.083625696132
4호선,숙대입구(갈월),other,37.54526422561212,126.97176135641872,-1,-1,-1,-1,
4호선,신용산,other,37.52959680687353,126.96827687497644,-1,-1,-1,-1,
4호선,쌍문,residential,37.64860493001756,127.03491226633054,-1,0,-1,4,7447.7418274159345
4호선,이촌(국립중앙박물관),other,37.52243958997263,126.97444671029878,-1,-1,-1,-1,
4호선,창동,residential,37.65327765604755,127.0480416391113,-1,0,-1,4,7632.219459737666
4호선,총신대입구(이수),other,37.48802796854292,126.982281895071,-1,-1,-1,-1,
4호선,충무로,business,37.56134894018797,126.99338924584126,2,-1,-1,2,1569.4454071197288
4호선,한성대입구(삼선교),other,37.58838136317347,127.00587126849756,-1,-1,-1,-1,
4호선,혜화,other,37.58157333415387,127.00200419541304,-1,-1,-1,-1,
4호선,회현(남대문시장),other,37.55890427386682,126.97907355303846,-1,-1,-1,-1,
5호선,강동,other,37.53609727695621,127.13234865633972,-1,-1,-1,-1,
5호선,강일,other,37.55737528893327,127.17558155190386,-1,-1,-1,-1,
5호선,개롱,other,37.498076391582494,127.13443907118028,-1,-1,-1,-1,
5호선,개화산,other,37.5721192384128,126.80632824857562,-1,-1,-1,-1,
5호선,거여,other,37.49333445162444,127.14418749865008,-1,-1,-1,-1,
5호선,고덕,other,37.55498435682309,127.1538171871996,-1,-1,-1,-1,
5호선,공덕,business,37.54389405950075,126.95146102612988,2,-1,-1,2,2703.2303307568623
5호선,광나루(장신대),other,37.545161513115765,127.1040171719911,-1,-1,-1,-1,
5호선,광화문(세종문화회관),business,37.5696765,126.976177,2,-1,-1,2,1239.2205382386633
5호선,군자(능동),other,37.556934474091946,127.07976872745276,-1,-1,-1,-1,
5호선,굽은다리(강동구민회관앞),other,37.545800531296,127.14283743789058,-1,-1,-1,-1,
5호선,길동,other,37.53782062327283,127.13978304015922,-1,-1,-1,-1,
5호선,김포공항,other,37.56202114212759,126.802569596774,-1,-1,-1,-1,
5호선,까치산,residential,37.53178100495218,126.84655294257188,-1,3,-1,7,5293.491380505991
5호선,답십리,other,37.56709626698672,127.05243189713228,-1,-1,-1,-1,
5호선,동대문역사문화공원(DDP),other,37.565682,127.008953,-1,-1,-1,-1,
5호선,둔촌동,other,37.52792027742191,127.13596286453593,-1,-1,-1,-1,
5호선,마곡,other,37.55986582469384,126.82620310783904,-1,-1,-1,-1,
5호선,마장,other,37.566127,127.042965,-1,-1,-1,-1,
5호선,마천,other,37.495027,127.152806,-1,-1,-1,-1,
5호선,마포,other,37.53982628952342,126.94579330703158,-1,-1,-1,-1,
5호선,명일,other,37.55130403047023,127.14416312041529,-1,-1,-1,-1,
5호선,목동,other,37.525863779120336,126.86490383032005,-1,-1,-1,-1,
5호선,미사,other,37.563118,127.192932,-1,-1,-1,-1,
5호선,발산,other,37.55836989351303,126.83820629379368,-1,-1,-1,-1,
5호선,방이,other,37.50873724347184,127.12610791321646,-1,-1,-1,-1,
5호선,방화,other,37.57709451960146,126.8130259710605,-1,-1,-1,-1,
5호선,상일동,other,37.556847044556825,127.16700709706176,-1,-1,-1,-1,
5호선,서대문,other,37.56585581829791,126.96694767195989,-1,-1,-1,-1,
5호선,송정,other,37.56127649339362,126.81171546452973,-1,-1,-1,-1,
5호선,신금호,other,37.5548075411513,127.0201658559206,-1,-1,-1,-1,
5호선,신길,other,37.517346,126.9164095,-1,-1,-1,-1,
5호선,신정(은행정),other,37.524987,126.856181,-1,-1,-1,-1,
5호선,아차산(어린이대공원후문),other,37.55180047085091,127.08944554425712,-1,-1,-1,-1,
5호선,애오개,other,37.55341150502426,126.95665163162124,-1,-1,-1,-1,
5호선,양평,other,37.525606,126.886191,-1,-1,-1,-1,
5호선,여의나루,other,37.52666135899239,126.93268675142608,-1,-1,-1,-1,
5호선,여의도,business,37.5216215809446,126.92370972949809,3,-1,-1,3,2609.128952654494
5호선,영등포구청,other,37.52571822723635,126.89652807009404,-1,-1,-1,-1,
5호선,영등포시장,other,37.522751329407896,126.9053629258166,-1,-1,-1,-1,
5호선,오금,other,37.50218689254858,127.12788866659848,-1,-1,-1,-1,
5호선,오목교(목동운동장앞),other,37.52513219151189,126.87488844440644,-1,-1,-1,-1,
5호선,올림픽공원(한국체대),other,37.5161821655637,127.13105950744884,-1,-1,-1,-1,
5호선,왕십리(성동구청),residential,37.56129280207992,127.03724484828416,-1,0,-1,4,3654.362642658092
5호선,우장산,other,37.54882403924785,126.8365222103371,-1,-1,-1,-1,
5호선,을지로4가,other,37.56645722210367,126.99799738511024,-1,-1,-1,-1,
5호선,장한평,other,37.56152412275688,127.06437208568728,-1,-1,-1,-1,
5호선,종로3가,business,37.57123768590535,126.9921282612262,2,-1,-1,2,2007.7142225588939
5호선,천호(풍납토성),residential,37.53811502961933,127.12448671755028,-1,0,-1,4,7485.005928912866
5호선,청구,other,37.56024933622041,127.01383762318396,-1,-1,-1,-1,
5호선,충정로(경기대입구),other,37.55987604952406,126.96342309233982,-1,-1,-1,-1,
5호선,하남검단산,other,37.539827,127.2231,-1,-1,-1,-1,
5호선,하남시청(덕풍?신장),other,37.5419669,127.2062976,-1,-1,-1,-1,
5호선,하남풍산,other,37.550263,126.9970831,-1,-1,-1,-1,
5호선,행당,other,37.55713833354044,127.0292600230087,-1,-1,-1,-1,
5호선,화곡,residential,37.54194609878696,126.84057815452093,-1,3,-1,7,5782.918046332042
6호선,고려대(종암),other,37.589993798777925,127.03629533116906,-1,-1,-1,-1,
6호선,공덕,business,37.54389405950075,126.95146102612988,2,-1,-1,2,2703.2303307568623
6호선,광흥창(서강),other,37.54772792950233,126.93121362562049,-1,-1,-1,-1,
6호선,구산,other,37.61163209356612,126.9170686419014,-1,-1,-1,-1,
6호선,녹사평(용산구청),other,37.53489214268974,126.98664574454246,-1,-1,-1,-1,
6호선,대흥(서강대앞),other,37.547674,126.942332,-1,-1,-1,-1,
6호선,독바위,other,37.61845276897667,126.93296148008154,-1,-1,-1,-1,
6호선,돌곶이,other,37.61103252710182,127.05700903613835,-1,-1,-1,-1,
6호선,동묘앞,other,37.57329730966541,127.01665530024688,-1,-1,-1,-1,
6호선,디지털미디어시티,business,37.57731700271372,126.89901731756916,1,-1,-1,1,0.0
6호선,마포구청,other,37.56427312053514,126.9025530496816,-1,-1,-1,-1,
6호선,망원,other,37.55585910263315,126.91008718789284,-1,-1,-1,-1,
6호선,버티고개,other,37.54819324227024,127.00738870965668,-1,-1,-1,-1,
6호선,보문,other,37.58510930994358,127.01931231375174,-1,-1,-1,-1,
6호선,봉화산(서울의료원),other,37.61723424087117,127.09154608593866,-1,-1,-1,-1,
6호선,불광,other,37.61117376260042,126.92958881062188,-1,-1,-1,-1,
6호선,삼각지(전쟁기념관),other,37.5369869,126.9771015,-1,-1,-1,-1,
6호선,상수,other,37.54765436698118,126.92325187272024,-1,-1,-1,-1,
6호선,상월곡(한국과학기술연구원),other,37.6058716207125,127.04781012738064,-1,-1,-1,-1,
6호선,새절(신사),other,37.59151721910183,126.9139173129588,-1,-1,-1,-1,
6호선,석계,other,37.61492456101739,127.06594267971394,-1,-1,-1,-1,
6호선,신내,other,37.61304690483601,127.1034525574782,-1,-1,-1,-1,
6호선,신당,other,37.565669,127.019452,-1,-1,-1,-1,
6호선,안암(고대병원앞),other,37.58645190525066,127.02870932118483,-1,-1,-1,-1,
6호선,약수,other,37.55486270741788,127.01091782508676,-1,-1,-1,-1,
6호선,역촌,other,37.60588462747197,126.923048451063,-1,-1,-1,-1,
6호선,연신내,residential,37.61916046901461,126.92086949978284,-1,1,-1,5,5930.719599191173
6호선,월곡(동덕여대),other,37.60220520097853,127.0415838214486,-1,-1,-1,-1,
6호선,월드컵경기장(성산),other,37.56996754294129,126.89893194188043,-1,-1,-1,-1,
6호선,응암,other,37.59896321504193,126.91592500447204,-1,-1,-1,-1,
6호선,이태원,other,37.53460961173082,126.9940830495346,-1,-1,-1,-1,
6호선,증산(명지대앞),other,37.58352926196434,126.90949508586424,-1,-1,-1,-1,
6호선,창신,other,37.57306100892004,127.0168106142304,-1,-1,-1,-1,
6호선,청구,other,37.56024933622041,127.01383762318396,-1,-1,-1,-1,
6호선,태릉입구,other,37.61792916879372,127.07512966971228,-1,-1,-1,-1,
6호선,한강진,other,37.54028507253922,127.00197865237232,-1,-1,-1,-1,
6호선,합정,residential,37.5489925872559,126.91398300105878,-1,1,-1,5,2209.504091499003
6호선,화랑대(서울여대입구),other,37.62005980271722,127.08398481310152,-1,-1,-1,-1,
6호선,효창공원앞,other,37.53867222482999,126.96287530604673,-1,-1,-1,-1,
7호선,가산디지털단지,business,37.481130156879466,126.88233218774404,3,-1,-1,3,3194.2768478551784
7호선,강남구청,other,37.51721695632317,127.04126963828,-1,-1,-1,-1,
7호선,건대입구,mixed,37.54065910963556,127.0696415597521,-1,-1,2,11,2090.955419058552
7호선,고속터미널,mixed,37.50483885125289,127.00386634886466,-1,-1,1,10,4839.190916077805
7호선,공릉(서울과학기술대),other,37.62557469923346,127.07329283381252,-1,-1,-1,-1,
7호선,광명사거리,residential,37.4793066,126.8546747,-1,3,-1,7,5183.7536104834035
7호선,군자(능동),other,37.556934474091946,127.07976872745276,-1,-1,-1,-1,
7호선,까치울,other,37.5062327,126.8113591,-1,-1,-1,-1,
7호선,남구로,other,37.486087,126.887272,-1,-1,-1,-1,
7호선,남성,other,37.48473947477951,126.97145089485716,-1,-1,-1,-1,
7호선,내방,other,37.48750721566179,126.99321371275778,-1,-1,-1,-1,
7호선,노원,residential,37.655812595354526,127.06218852394072,-1,0,-1,4,7774.856912633337
7호선,논현,other,37.51133061451594,127.0216370891702,-1,-1,-1,-1,
7호선,대림(구로구청),residential,37.49334572870372,126.89575596596283,-1,2,-1,6,4038.921456418562
7호선,도봉산,other,37.68929924117382,127.04623767796916,-1,-1,-1,-1,
7호선,마들,other,37.6648030404302,127.05788631709228,-1,-1,-1,-1,
7호선,먹골,other,37.61098277468011,127.077894433235,-1,-1,-1,-1,
7호선,면목,other,37.58847546853265,127.0873440951114,-1,-1,-1,-1,
7호선,반포,other,37.50831097824673,127.0119610215276,-1,-1,-1,-1,
7호선,보라매,other,37.5000847411346,126.92002830294444,-1,-1,-1,-1,
7호선,사가정,other,37.58057573024176,127.0882701339492,-1,-1,-1,-1,
7호선,상도,other,37.50315902197367,126.94817010008148,-1,-1,-1,-1,
7호선,상봉,other,37.5964077,127.0858246,-1,-1,-1,-1,
7호선,수락산,other,37.67892116943489,127.05556486620108,-1,-1,-1,-1,
7호선,숭실대입구(살피재),other,37.495908846279264,126.95398172936834,-1,-1,-1,-1,
7호선,신대방삼거리,other,37.49960253231366,126.9280217937874,-1,-1,-1,-1,
7호선,신풍,other,37.50022128400627,126.90928106733418,-1,-1,-1,-1,
7호선,어린이대공원(세종대),other,37.5481851613616,127.07478779079727,-1,-1,-1,-1,
7호선,온수(성공회대입구),other,37.49234545420575,126.82411494710904,-1,-1,-1,-1,
7호선,용마산(용마폭포공원),other,37.5728192,127.0911912,-1,-1,-1,-1,
7호선,이수,other,37.48497984927143,126.98107542952124,-1,-1,-1,-1,
7호선,자양(뚝섬한강공원),other,37.531544,127.066708,-1,-1,-1,-1,
7호선,장승배기,other,37.50457094121145,126.9388548744508,-1,-1,-1,-1,
7호선,장암,other,37.700145,127.0531804,-1,-1,-1,-1,
7호선,중계,other,37.6453659063148,127.06374439445428,-1,-1,-1,-1,
7호선,중곡,other,37.56610644912109,127.08472991711405,-1,-1,-1,-1,
7호선,중화,other,37.60230158736344,127.07917976297286,-1,-1,-1,-1,
7호선,천왕,other,37.48671218097952,126.83879895539022,-1,-1,-1,-1,
7호선,철산,residential,37.570176,126.983197,-1,1,-1,5,4985.874551435872
7호선,청담,other,37.5190237920898,127.05127771830456,-1,-1,-1,-1,
7호선,태릉입구,other,37.61792916879372,127.07512966971228,-1,-1,-1,-1,
7호선,하계,other,37.63724675860568,127.06772623854414,-1,-1,-1,-1,
7호선,학동,business,37.51389301558195,127.03112538605993,0,-1,-1,0,963.1288315271099
8호선,가락시장,other,37.49262375265571,127.11845843437312,-1,-1,-1,-1,
8호선,강동구청,other,37.53032246263641,127.12023524093304,-1,-1,-1,-1,
8호선,남위례,other,37.462856,127.139064,-1,-1,-1,-1,
8호선,남한산성입구(성남법원.검찰청),other,37.451548,127.159837,-1,-1,-1,-1,
8호선,단대오거리,other,37.44504999999999,127.156709,-1,-1,-1,-1,
8호선,모란,other,37.432124,127.129064,-1,-1,-1,-1,
8호선,몽촌토성(평화의문),other,37.5176243275448,127.11218692416509,-1,-1,-1,-1,
8호선,문정,other,37.48625939608584,127.12268435465135,-1,-1,-1,-1,
8호선,복정,other,37.470375,127.126685,-1,-1,-1,-1,
8호선,산성,other,37.457001,127.150027,-1,-1,-1,-1,
8호선,석촌,other,37.50524858637319,127.10715206438636,-1,-1,-1,-1,
8호선,송파,other,37.49950415450829,127.1127475785792,-1,-1,-1,-1,
8호선,수진,other,37.4376051,127.1409692,-1,-1,-1,-1,
8호선,신흥,other,37.440956,127.147509,-1,-1,-1,-1,
8호선,암사,other,37.55012621439297,127.12735700818776,-1,-1,-1,-1,
8호선,암사역사공원,other,37.5571422,127.1373175,-1,-1,-1,-1,
8호선,잠실(송파구청),mixed,37.51424340621623,127.10339984743408,-1,-1,2,11,2091.143022130472
8호선,장지,other,37.47866044267644,127.12614141888304,-1,-1,-1,-1,
8호선,천호(풍납토성),residential,37.53811502961933,127.12448671755028,-1,0,-1,4,7485.005928912866
9호선,가양,other,37.561059211764416,126.8551392041148,-1,-1,-1,-1,
9호선,개화,other,37.57853611422455,126.7980002435432,-1,-1,-1,-1,
9호선,고속터미널,mixed,37.50483885125289,127.00386634886466,-1,-1,1,10,4839.190916077805
9호선,공항시장,other,37.56598036254146,126.82606972766806,-1,-1,-1,-1,
9호선,구반포,other,37.501635855938616,126.98675906170132,-1,-1,-1,-1,
9호선,국회의사당,other,37.52883954653318,126.91640577325325,-1,-1,-1,-1,
9호선,김포공항,other,37.56202114212759,126.802569596774,-1,-1,-1,-1,
9호선,노들,other,37.51247386190163,126.95299177713372,-1,-1,-1,-1,
9호선,노량진,residential,37.51392871682386,126.94091693905705,-1,2,-1,6,4999.216565596842
9호선,당산,residential,37.53415205735863,126.9020905495082,-1,1,-1,5,4164.280689370385
9호선,동작(현충원),other,37.5033968337691,126.9763089415038,-1,-1,-1,-1,
9호선,등촌,other,37.55098013417975,126.86452524416733,-1,-1,-1,-1,
9호선,마곡나루(서울식물원),other,37.5694132,126.8350252,-1,-1,-1,-1,
9호선,사평,other,37.50424813717044,127.01518725290568,-1,-1,-1,-1,
9호선,샛강,other,37.51735744393207,126.92888100039396,-1,-1,-1,-1,
9호선,선유도,other,37.53787469366244,126.89366873088872,-1,-1,-1,-1,
9호선,신논현,other,37.50442287334148,127.0241732234991,-1,-1,-1,-1,
9호선,신목동,other,37.54416662059385,126.88280274540342,-1,-1,-1,-1,
9호선,신반포,other,37.50362791061676,126.99648891745744,-1,-1,-1,-1,
9호선,신방화,other,37.567578740235575,126.81662611885304,-1,-1,-1,-1,
9호선,양천향교,other,37.56813068964411,126.84128062542766,-1,-1,-1,-1,
9호선,여의도,business,37.5216215809446,126.92370972949809,3,-1,-1,3,2609.128952654494
9호선,염창,other,37.546890002077845,126.87439485092972,-1,-1,-1,-1,
9호선,증미,other,37.55795543203569,126.86124228864674,-1,-1,-1,-1,
9호선,흑석(중앙대입구),other,37.508819496709336,126.96371443607056,-1,-1,-1,-1,
9호선2~3단계,둔촌오륜,other,37.51957161359631,127.13802232025044,-1,-1,-1,-1,
9호선2~3단계,봉은사,other,37.51422708556162,127.06021670400304,-1,-1,-1,-1,
9호선2~3단계,삼성중앙,other,37.51313085910393,127.05363671780682,-1,-1,-1,-1,
9호선2~3단계,삼전,other,37.503881,127.089114,-1,-1,-1,-1,
9호선2~3단계,석촌,other,37.50524858637319,127.10715206438636,-1,-1,-1,-1,
9호선2~3단계,석촌고분,other,37.50247739929096,127.09696045413013,-1,-1,-1,-1,
9호선2~3단계,선정릉,other,37.510271982894245,127.04366147841344,-1,-1,-1,-1,
9호선2~3단계,송파나루,other,37.5102861806687,127.11221710411677,-1,-1,-1,-1,
9호선2~3단계,언주,other,37.507300921296405,127.0338952243552,-1,-1,-1,-1,
9호선2~3단계,올림픽공원(한국체대),other,37.5161821655637,127.13105950744884,-1,-1,-1,-1,
9호선2~3단계,종합운동장,other,37.51125023009749,127.07528841397652,-1,-1,-1,-1,
9호선2~3단계,중앙보훈병원,other,37.52867722577762,127.14846068356508,-1,-1,-1,-1,
9호선2~3단계,한성백제,other,37.51647638001374,127.11562804979108,-1,-1,-1,-1,
경강선,경기광주,other,37.398924,127.253313,-1,-1,-1,-1,
경강선,곤지암,other,37.4432532,126.9015412,-1,-1,-1,-1,
경강선,부발,other,37.550263,126.9970831,-1,-1,-1,-1,
경강선,삼동,other,37.408554,127.203656,-1,-1,-1,-1,
경강선,성남,other,37.394218,127.120578,-1,-1,-1,-1,
경강선,세종대왕릉,other,37.550263,126.9970831,-1,-1,-1,-1,
경강선,신둔도예촌,other,37.56521290000001,126.9773517,-1,-1,-1,-1,
경강선,여주,other,37.56521290000001,126.9773517,-1,-1,-1,-1,
경강선,이매,other,37.395846,127.128272,-1,-1,-1,-1,
경강선,이천,other,37.550263,126.9970831,-1,-1,-1,-1,
경강선,초월,other,37.373394,127.30001,-1,-1,-1,-1,
경강선,판교,other,37.394776,127.11116,-1,-1,-1,-1,
경부선,가산디지털단지,business,37.481130156879466,126.88233218774404,3,-1,-1,3,3194.2768478551784
경부선,관악,other,37.41957800000001,126.908476,-1,-1,-1,-1,
경부선,광명,other,37.416522,126.884789,-1,-1,-1,-1,
경부선,구로,other,37.50242662045135,126.88136055154648,-1,-1,-1,-1,
경부선,군포,other,37.354006,126.948539,-1,-1,-1,-1,
경부선,금정,residential,37.3719457,126.9436164,-1,2,-1,6,10934.405005886258
경부선,금천구청,other,37.46276385627999,126.89086940526208,-1,-1,-1,-1,
경부선,남영,other,37.540606,126.971316,-1,-1,-1,-1,
경부선,노량진,residential,37.51392871682386,126.94091693905705,-1,2,-1,6,4999.216565596842
경부선,당정,other,37.550263,126.9970831,-1,-1,-1,-1,
경부선,대방,other,37.5125541,126.9263706,-1,-1,-1,-1,
경부선,독산,other,37.4659942,126.8895083,-1,-1,-1,-1,
경부선,두정,other,37.56521290000001,126.9773517,-1,-1,-1,-1,
